lead_id,marketplace_id,marketplace_car_id,used_dealer_company_id,dealer_id,car_brand,car_model,car_variant,car_engine,car_year,car_transmission,reserveprice
949007,141299,299344,4356,4464,honda,cr-v,prestige special edition,2.4,2016,Auto,250000000
948478,141296,298593,3869,3977,mercedes-benz,slk,250 amg,1.8,2012,Auto,500000000
941471,141281,295610,5055,5160,bmw,3,20i (ckd),2,2010,Auto,130000000
927310,141249,293270,1735,1784,daihatsu,xenia,m,1,2014,Manual,71000000
931315,141258,291102,1580,1629,toyota,kijang innova,reborn g,2.4,2017,Auto,270000000
938637,141279,295440,4531,4639,toyota,kijang innova,q-n140,2.4,2015,Auto,210000000
930001,141261,291984,4900,5008,honda,mobilio,s,1.5,2016,Auto,103000000
941091,141285,296571,1865,1914,toyota,vellfire,z,2.4,2010,Auto,215000000
935270,141265,292813,4330,4438,mercedes-benz,e,300,2,2011,Auto,190000000
947226,141296,298661,5239,5347,honda,accord,vti-l,2.4,2009,Auto,80000000
937778,141271,293651,4320,4428,suzuki,xl7,beta,1.5,2019,Auto,210000000
945569,141289,297561,2144,2193,ford,fiesta,s,1.5,2010,Auto,70000000
917431,141247,288663,4251,4359,honda,jazz,e,1.5,2005,Auto,50000000
944985,141286,296868,3362,3456,honda,freed,s,1.5,2013,Auto,99000000
923802,141273,294113,1865,1914,mitsubishi,outlander,gls,2,2015,Auto,220000000
927376,141249,289087,2625,2698,honda,city,e,1.5,2013,Auto,145000000
950081,141300,299712,3590,3698,honda,jazz,rs,1.5,2016,Auto,159500000
905150,141265,292672,4457,4565,daihatsu,sigra,m,1,2017,Manual,50000000
940907,141277,295123,4471,4579,toyota,altis,v,1.8,2008,Auto,85000000
926987,141251,289524,4540,4648,toyota,fortuner,g trd-luxury,2.7,2014,Auto,220000000
945851,141297,299040,3538,3638,mercedes-benz,e,300,2,2017,Auto,900000000
949642,141297,299007,4605,4713,toyota,rush,s,1.5,2003,Auto,50000000
944092,141285,296699,4954,5062,toyota,alphard,g,2.4,2009,Auto,206000000
930262,141270,293609,3887,3995,nissan,grand livina,x-gear,1.5,2013,Manual,65000000
933330,141267,292945,5192,5300,daihatsu,xenia,x,1.3,2009,Manual,55000000
927269,141248,288871,4315,4423,suzuki,ertiga,gx,1.4,2015,Auto,100000000
932555,141269,293317,1735,1784,mitsubishi,pajero sport,dakar,2.5,2011,Auto,195000000
933264,141264,292479,2855,2934,isuzu,panther,ls,2.5,2014,Manual,200000000
942475,141290,297955,3706,3814,suzuki,ertiga,gx,1.4,2016,Manual,115000000
933588,141261,291797,2625,2698,honda,jazz,e,1.5,2014,Auto,102000000
928236,141253,289955,2459,2517,toyota,kijang innova,g,2,2013,Auto,118500000
928236,141256,290681,1473,1522,toyota,kijang innova,v,2,2013,Auto,118500000
926589,141278,295206,1580,1629,mercedes-benz,slk,250 amg,1.8,2012,Auto,250000000
929535,141265,292784,5128,5236,toyota,kijang innova,reborn venturer diesel,2.4,2018,Auto,240000000
944083,141286,296862,5628,5736,ford,fiesta,sport,1.5,2014,Auto,69500000
935678,141279,295551,3844,3952,datsun,go panca,t,1.2,2019,Manual,105000000
950796,141300,299902,4177,4285,bmw,3,18i,1.9,2002,Auto,50000000
946315,141299,299343,3362,3456,honda,cr-v,no variant,2,2016,Auto,200000000
944614,141286,296794,4531,4639,toyota,c-hr,hv dual tone,1.8,2019,Auto,300000000
942161,141301,299759,5406,5514,toyota,kijang innova,g,2,2021,Manual,250000000
930643,141259,291347,4296,4404,toyota,vellfire,no variant,2.4,2012,Auto,200000000
922061,141256,290579,4122,4231,toyota,kijang innova,g-n140,2.4,2016,Auto,290000000
937814,141271,293888,1735,1784,isuzu,panther,ls turbo,2.5,2016,Manual,195000000
918352,141287,297053,4284,4393,daihatsu,xenia,r,1.3,2017,Manual,105000000
927213,141250,289249,2855,2934,daihatsu,xenia,r,1.3,2016,Manual,109500000
945858,141287,297080,4795,4903,wuling,cortez,l lux,1.8,2018,Auto,65000000
945693,141288,297340,1101,1149,mercedes-benz,gle,240 elegance,2.1,2016,Auto,400000000
944783,141288,297326,4605,4713,toyota,kijang innova,v,2,2015,Manual,189000000
938526,141273,294147,1034,1060,mitsubishi,triton,dc gls 4x4,2.4,2017,Manual,175000000
948074,141297,298852,3660,3768,mercedes-benz,c,200 (ckd),2,2017,Auto,500000000
926429,141258,291208,4647,4755,toyota,kijang innova,g-n140,2,2016,Auto,200000000
948633,141294,298970,4330,4438,toyota,avanza,e,1.3,2018,Auto,120000000
936136,141271,293736,4344,4452,chevrolet,trax,turbo ltz,1.4,2017,Auto,140000000
931466,141257,290834,3538,3638,toyota,fortuner,vrz trd,2.4,2018,Auto,325000000
938461,141276,294890,1735,1784,toyota,fortuner,vrz trd,2.4,2018,Auto,435000000
949575,141298,299146,4786,4894,toyota,rush,s trd sportivo,1.5,2018,Auto,150000000
935893,141281,295864,4251,4359,toyota,nav1,v,2,2014,Auto,100000000
923911,141254,290247,4356,4464,honda,jazz,rs,1.5,2019,Auto,135500000
932546,141282,296017,5457,5565,toyota,avanza,e,1.3,2015,Manual,88500000
927165,141250,289412,4519,4627,mitsubishi,colt fe,71 diesel (2wd),3.9,2008,Manual,85000000
937780,141281,295638,5592,5700,mercedes-benz,c,240 elegance,2.6,2002,Auto,40000000
941147,141277,295037,3774,3882,toyota,fortuner,vrz 4x2,2.4,2018,Auto,400500000
931804,141259,291338,5033,5141,chevrolet,trax,turbo ltz,1.4,2017,Auto,150000000
935667,141267,292956,4492,4600,toyota,calya,g,1.2,2020,Auto,109500000
943515,141286,296811,431,417,toyota,kijang innova,v,2,2015,Auto,129500000
922740,141283,296260,3203,3295,mazda,cx-9,no variant,3.7,2012,Auto,150000000
931471,141257,290930,5511,5619,toyota,kijang innova,g,2,2005,Manual,70000000
941895,141301,299818,978,1004,toyota,calya,e,1.2,2018,Manual,90000000
938709,141287,297154,5081,5189,honda,cr-v,2wd,2,2013,Auto,98500000
940010,141276,294908,5481,5589,honda,brio,satya e,1.2,2018,Auto,120000000
934704,141278,295319,3554,3662,toyota,voxy,no variant,2,2020,Auto,400000000
944803,141285,296607,2625,2698,toyota,avanza,g,1.3,2010,Manual,60000000
924826,141247,288682,5070,5138,bmw,3,18i,2,2003,Auto,60000000
927322,141259,291400,4605,4713,toyota,avanza,e,1.3,2013,Manual,89500000
941292,141289,297667,3844,3952,toyota,vellfire,no variant,2.4,2014,Auto,130000000
925604,141256,290639,4319,4427,toyota,alphard,g,2.4,2009,Auto,206000000
927603,141250,289303,4312,4420,mitsubishi,xpander,ultimate,1.5,2018,Auto,199000000
938008,141286,296760,1865,1914,mercedes-benz,c,180,2,2017,Auto,500000000
942674,141289,297643,5019,5127,toyota,kijang innova,g-n140,2,2016,Manual,200000000
926738,141247,288671,4605,4713,chevrolet,trax,turbo ltz,1.4,2018,Auto,168000000
935270,141265,292813,4330,4438,mercedes-benz,gl,500 (ckd),4.7,2011,Auto,190000000
943421,141283,296300,4699,4808,toyota,rush,trd sportivo,1.5,2015,Auto,148000000
943577,141300,299594,5378,5486,mercedes-benz,cla,200 amg,1.6,2014,Auto,390000000
935108,141265,292806,715,728,toyota,kijang innova,reborn venturer diesel,2.4,2017,Auto,270000000
927583,141289,297751,4296,4404,mercedes-benz,slk,250 amg,1.8,2013,Auto,500000000
745305,141260,291560,4695,4803,toyota,kijang super,kf 40 short,1.8,2004,Manual,40000000
946837,141292,298330,3554,3662,daihatsu,ayla,x,1,2016,Manual,30000000
930327,141276,294815,1580,1629,honda,brio,e,1.2,2013,Auto,80000000
941747,141296,298587,3362,3456,suzuki,sx4,s-cross,1.5,2016,Auto,1500000
945807,141289,297714,5538,5447,mazda,2,r,1.5,2012,Auto,85000000
941134,141279,295539,5442,5550,honda,hr-v,e,1.5,2020,Auto,210000000
949575,141298,299146,4992,5100,honda,hr-v,e,1.5,2018,Auto,180000000
942258,141281,295796,4378,4486,suzuki,ertiga,gl,1.4,2013,Auto,100000000
950043,141300,299609,1101,1149,mazda,2,gt,1.5,2016,Auto,170000000
942836,141289,297489,4320,4428,toyota,rush,s,1.5,2014,Auto,120000000
933796,141265,292662,4279,4387,honda,cr-v,2wd,2.4,2012,Auto,120000000
947845,141296,298703,3362,3456,toyota,alphard,s,2.4,2012,Auto,275000000
927376,141288,297283,4279,4387,nissan,grand livina,xv,1.5,2010,Auto,45000000
931739,141262,292079,4277,4385,honda,freed,e,1.5,2011,Auto,17500000
933821,141261,291412,4244,4352,suzuki,ertiga,gx,1.4,2016,Auto,108000000
935549,141300,299523,4471,4579,nissan,grand livina,xv,1.5,2014,Auto,95000000
928726,141258,291049,4457,4565,ford,ecosport,titanium,1.5,2015,Manual,60000000
926987,141251,289525,4471,4579,toyota,fortuner,g,2.5,2014,Auto,220000000
929233,141256,290750,4957,5065,wuling,confero,s ltd,1.5,2019,Manual,70000000
932859,141260,291583,3538,3638,mitsubishi,xpander,ultimate,1.5,2018,Auto,150000000
943482,141296,298819,4344,4452,honda,brio,rs,1.2,2020,Auto,149500000
932546,141282,296017,1580,1629,toyota,avanza,g,1.3,2015,Manual,88500000
929604,141255,290514,4786,4894,toyota,kijang innova,g,2.5,2015,Auto,270500000
929279,141259,291319,4461,4569,mercedes-benz,gle,400 4matic (ckd),3,2013,Auto,200000000
928236,141256,290680,5593,5701,toyota,kijang innova,g,2,2013,Auto,118500000
930971,141260,291568,5268,5376,toyota,kijang innova,reborn g,2,2017,Auto,220000000
935733,141267,292978,4279,4387,suzuki,karimun,gl,1,2016,Manual,49000000
932546,141291,298101,3618,3726,toyota,avanza,e,1.3,2015,Manual,88500000
940013,141277,295047,4605,4713,toyota,avanza,g,1.3,2010,Manual,85000000
919992,141248,288936,3374,3468,mazda,biante,skyactiv,2,2013,Auto,143000000
941480,141281,295851,3538,3638,toyota,fortuner,g trd,2.5,2013,Auto,220000000
924659,141249,289249,1101,1149,daihatsu,xenia,x,1.3,2012,Manual,35000000
939904,141279,295542,4395,4503,suzuki,swift,gt2,1.5,2013,Auto,70000000
927180,141263,294345,2625,2698,toyota,rush,s,1.5,2015,Auto,137500000
923913,141249,289082,4797,4905,mazda,biante,skyactiv,2,2017,Auto,200000000
947332,141297,298826,4596,4704,toyota,yaris,s trd,1.5,2021,Auto,240000000
928790,141251,289679,4919,5027,toyota,fortuner,g lux,2.7,2012,Manual,130000000
925256,141256,290658,3618,3726,honda,freed,e,1.5,2012,Auto,105000000
945607,141291,298107,4658,4766,nissan,march,l,1.2,2013,Manual,49500000
949494,141300,299667,1101,1149,honda,cr-v,2wd,2.4,2012,Auto,170000000
947219,141294,298445,2625,2698,bmw,3,25i,2.5,2008,Auto,100000000
948260,141298,299134,5511,5619,toyota,camry,v,2.5,2014,Auto,185000000
934561,141267,292916,4276,4384,toyota,vellfire,z,2.4,2013,Auto,300000000
944892,141287,297101,3538,3638,toyota,fortuner,vrz trd,2.4,2019,Auto,365000000
927122,141267,292840,3660,3768,honda,hr-v,e,1.5,2015,Auto,180000000
948903,141298,299286,4146,4254,suzuki,ertiga,gx,1.4,2014,Auto,89000000
928476,141255,290426,1580,1629,mitsubishi,xpander,sport,1.5,2019,Auto,190000000
947845,141296,298703,3362,3456,toyota,alphard,s,2.4,2012,Auto,275000000
921623,141253,289940,1068,1095,hyundai,h-1,crdi,2.5,2018,Auto,320000000
931454,141261,292013,1407,1456,suzuki,ignis,gl,1.2,2017,Auto,104000000
936083,141267,292903,3855,3963,toyota,camry,v,2.4,2008,Auto,75000000
929739,141253,289835,5140,5248,honda,brio,satya e,1.2,2016,Auto,108000000
929967,141255,290375,4548,4656,honda,hr-v,e,1.5,2017,Auto,195000000
941747,141296,298587,4471,4579,suzuki,sx4,s-cross,1.5,2016,Auto,1500000
939904,141279,295541,3597,3705,ford,fiesta,sport,1.6,2013,Auto,50000000
946750,141297,298891,1865,1914,honda,mobilio,e,1.5,2015,Manual,100000000
927570,141247,288669,3362,3456,mazda,2,gt skyactiv,1.5,2020,Auto,435000000
945671,141290,297767,4457,4565,mitsubishi,pajero sport,dakar,2.5,2012,Auto,185000000
928285,141250,289339,1166,1215,honda,jazz,rs,1.5,2017,Auto,179500000
948903,141298,299286,4709,4817,nissan,grand livina,xv,1.5,2014,Auto,89000000
930924,141257,290912,4279,4387,toyota,avanza,g,1.3,2016,Manual,116000000
937242,141271,293796,1735,1784,toyota,avanza,g,1.3,2013,Manual,100000000
942836,141289,297489,5628,5736,toyota,rush,g,1.5,2014,Auto,120000000
927442,141286,296885,4471,4579,toyota,yaris,e,1.5,2012,Auto,68000000
933796,141265,292662,1735,1784,honda,cr-v,2wd,2.4,2012,Auto,120000000
942379,141283,296314,4695,4803,hyundai,grand avega,gl,1.4,2016,Auto,100000000
946373,141291,298135,4605,4713,mitsubishi,pajero sport,exceed,2.5,2013,Auto,225000000
947550,141296,298781,4251,4359,honda,hr-v,prestige,1.8,2015,Auto,190000000
933816,141262,292137,4330,4438,wuling,cortez,t lux,1.5,2020,Auto,150000000
940754,141301,299790,5094,5100,mazda,2,r,1.5,2010,Auto,71000000
945851,141297,299040,4567,4675,mercedes-benz,e,300,2,2017,Auto,900000000
939564,141277,295152,5457,5565,toyota,harrier,240 g,2.4,2010,Auto,120000000
933305,141265,292638,5212,5320,chevrolet,captiva,no variant,2,2015,Auto,140000000
930081,141255,290419,5029,5137,mercedes-benz,gle,250 d,2.1,2012,Auto,900000000
938983,141276,294944,4351,4459,honda,brio,satya e,1.2,2017,Manual,110000000
934704,141278,295319,4277,4385,toyota,corolla altis,v,1.8,2020,Auto,150000000
928139,141251,289588,5142,5250,honda,cr-v,turbo prestige,1.5,2018,Auto,395000000
938160,141299,299486,1166,1215,suzuki,ertiga,dreza,1.4,2017,Auto,100000000
937989,141273,294196,615,612,bmw,5,20i,2,2012,Auto,235000000
931335,141257,290988,4320,4428,mitsubishi,xpander,sport,1.5,2016,Auto,115000000
810802,141291,289528,5392,5500,nissan,juke,rx,1.5,2012,Auto,80000000
933679,141262,292080,4148,4256,bmw,3,20i (ckd),2,2016,Auto,385000000
946024,141292,298350,5672,5780,toyota,avanza,g,1.3,2013,Manual,85000000
950457,141300,299641,5628,5736,mazda,2,r,1.5,2019,Auto,199000000
946849,141292,298339,2855,2934,mazda,biante,skyactiv,2,2017,Auto,200000000
946661,141289,297530,4839,4947,volkswagen,tiguan,tsi,1.4,2019,Auto,410000000
926496,141249,289188,3750,3858,toyota,rush,trd sportivo,1.5,2015,Manual,110000000
824471,141248,288776,1865,1914,daihatsu,sirion,d fmc gls,1.3,2013,Manual,60000000
927583,141289,297751,4957,5065,mercedes-benz,e,200 cgi,1.8,2013,Auto,500000000
941091,141285,296961,4608,4716,toyota,vellfire,no variant,2.4,2010,Auto,215000000
945851,141297,299040,5609,5714,mercedes-benz,e,300,2,2017,Auto,900000000
817787,141273,294608,2625,2698,toyota,rush,s trd sportivo,1.5,2018,Auto,183000000
931454,141261,292013,5033,5141,toyota,avanza,g,1.3,2011,Manual,110000000
944100,141298,299321,3203,3295,mazda,cx-5,high,2,2012,Auto,149500000
948937,141296,298620,3738,3846,suzuki,carry,pick up,1.5,2021,Manual,65000000
928064,141256,290591,4277,4385,toyota,avanza,g,1.3,2014,Manual,100000000
950913,141300,299552,4596,4704,toyota,alphard,g,2.5,2019,Auto,800000000
943532,141292,298284,5142,5250,suzuki,ertiga,gx,1.4,2014,Auto,112000000
943357,141283,296268,4472,4580,nissan,grand livina,xv,1.5,2009,Auto,40000000
941471,141287,296995,5029,5137,bmw,3,20i (ckd),2,2010,Auto,130000000
824592,141297,299058,4320,4428,honda,mobilio,e,1.5,2015,Auto,107000000
933322,141263,292324,1735,1784,mercedes-benz,e,280,3,2010,Auto,200000000
935270,141265,292813,4330,4438,mercedes-benz,e,280,3,2011,Auto,190000000
935296,141273,294350,3774,3882,honda,jazz,i-dsi,1.5,2011,Manual,90000000
922061,141256,290579,5628,5736,renault,kwid,climber,1,2016,Auto,105000000
936426,141269,293234,4385,4493,toyota,avanza,g,1.3,2016,Manual,106000000
943361,141283,296220,3203,3295,toyota,avanza,veloz,1.5,2018,Auto,145000000
926509,141248,288788,4247,4355,toyota,agya,g trd,1,2015,Manual,50000000
923911,141254,290247,3660,3768,honda,jazz,rs,1.5,2019,Auto,135500000
949702,141301,299877,4352,4460,daihatsu,sigra,r std,1.2,2017,Manual,80000000
931454,141261,292013,1580,1629,toyota,hilux,double cabin g 4x4,2.5,2011,Manual,110000000
948198,141297,298874,4351,4459,mercedes-benz,c,200 cgi (ckd),1.8,2011,Auto,100000000
940876,141277,295121,5628,5736,toyota,kijang innova,reborn v,2.4,2017,Auto,275000000
943342,141286,296789,1034,1060,isuzu,mu-7,tfr85hg,3,2010,Auto,99500000
936426,141269,293314,5178,5288,toyota,kijang innova,g-n140,2,2016,Manual,209500000
927554,141249,289235,4471,4579,honda,cr-v,turbo prestige,1.5,2018,Auto,408000000
935676,141281,295792,5628,5736,mazda,cx-9,no variant,2.5,2019,Auto,599000000
937736,141273,294250,5262,5370,honda,brio,rs,1.2,2018,Auto,169000000
947439,141291,298020,1717,1766,honda,brio,rs,1.2,2019,Auto,149500000
948071,141294,298499,5000,5108,mitsubishi,outlander sport,px,2,2015,Auto,160000000
923911,141254,290247,2144,2193,honda,jazz,rs,1.5,2019,Auto,135500000
822696,141265,292665,3055,3138,suzuki,apv,sgx luxury,1.5,2013,Manual,55000000
930389,141269,293235,851,869,mitsubishi,pajero sport,dakar 4x2,2.4,2021,Auto,525000000
931350,141259,291471,2827,2906,toyota,innova,q venturer,2,2018,Auto,225000000
938637,141279,295440,1141,1190,toyota,vellfire,z,2.4,2010,Auto,210000000
929090,141258,291049,3590,3698,mazda,cx-3,no variant,2,2021,Auto,250000000
930924,141257,290932,5233,5346,toyota,avanza,veloz,1.5,2016,Manual,116000000
927944,141250,289254,4472,4580,mitsubishi,pajero,dakar ultimate 4x2,2.4,2018,Auto,360000000
887540,141298,299106,4310,4418,toyota,rush,s trd sportivo,1.5,2020,Auto,200000000
934704,141278,295319,4333,4441,toyota,voxy,no variant,2,2020,Auto,400000000
938832,141276,294878,1735,1784,toyota,avanza,g,1.3,2004,Manual,59000000
943356,141284,296371,4997,5105,mitsubishi,triton,dc hdx 4x4,2.5,2016,Auto,170000000
934704,141270,293531,5374,5482,toyota,voxy,no variant,2,2020,Auto,400000000
943577,141300,299664,3362,3456,mercedes-benz,ml,300,3,2014,Auto,390000000
946311,141294,298519,2855,2934,honda,city,e,1.5,2007,Auto,50000000
929665,141253,289864,4556,4664,ford,fiesta,sport,1.6,2013,Auto,70000000
950193,141301,299836,397,383,honda,brio,rs,1.2,2017,Manual,110000000
931580,141258,291018,4279,4387,toyota,avanza,veloz,1.5,2013,Manual,100000000
935270,141265,292813,4330,4438,mercedes-benz,e,300,2,2011,Auto,190000000
945888,141298,299093,1398,1447,nissan,grand livina,sv,1.5,2006,Manual,69500000
947180,141292,298337,5000,5114,nissan,grand livina,sv,1.5,2015,Auto,90000000
944408,141300,299665,5442,5550,bmw,3,18i,2,2005,Auto,70000000
939859,141276,295550,4279,4387,suzuki,sx4,rc1,1.5,2012,Auto,75000000
944180,141300,299572,4914,5022,honda,hr-v,e,1.5,2015,Auto,140000000
949160,141296,298833,4779,4887,toyota,agya,g trd,1.2,2016,Auto,95000000
937227,141271,293783,3618,3726,honda,hr-v,e plus,1.5,2019,Auto,180000000
943525,141283,296332,1101,1149,honda,brio,satya e,1.2,2014,Auto,109500000
930725,141256,290668,5206,5514,mitsubishi,pajero sport,dakar 4x2,2.4,2018,Auto,430000000
948489,141300,299640,4312,4420,toyota,kijang innova,v lux,2,2004,Manual,59000000
927349,141251,289620,1735,1784,toyota,kijang innova,reborn g,2,2018,Manual,210000000
928598,141257,290752,978,1004,toyota,harrier,240 g,2.4,2007,Auto,50000000
934304,141267,292841,4251,4359,isuzu,elf,no variant,2.8,2002,Manual,55000000
949996,141298,299097,3738,3846,toyota,kijang innova,g,2,2012,Manual,78000000
929279,141259,291319,1967,2016,mercedes-benz,ml,300,3,2013,Auto,200000000
942015,141298,299326,1580,1629,toyota,kijang innova,q-n140,2.4,2019,Auto,280000000
945033,141294,298489,5628,5736,wuling,almaz,lt lux + sc cvt,1.5,2021,Auto,295000000
940818,141277,292202,5278,5386,mitsubishi,pajero,hpe 4x4,2.5,2009,Auto,160000000
947822,141296,296800,4153,4261,honda,cr-v,prestige special edition,2.4,2019,Auto,385000000
925604,141256,290638,3394,3492,toyota,land cruiser,prado,2.7,2004,Auto,140000000
926738,141251,289421,4284,4392,chevrolet,trax,turbo ltz,1.4,2018,Auto,168000000
931070,141258,291041,4471,4579,toyota,rush,trd sportivo,1.5,2015,Auto,148000000
937737,141273,294256,1068,1095,honda,hr-v,e,1.5,2017,Auto,197000000
940592,141282,295977,5153,5261,honda,mobilio,rs,1.5,2015,Auto,110000000
943356,141285,296751,5155,5263,mitsubishi,delica,royal,2,2016,Auto,170000000
942503,141281,295711,5074,5182,mitsubishi,pajero sport,dakar,2.5,2014,Auto,270000000
948905,141296,298618,4351,4459,toyota,fortuner,g,2.5,2011,Auto,150000000
939266,141276,294776,4839,4947,kia,sedona,no variant,2.2,2019,Auto,345000000
928777,141251,289594,4578,4686,toyota,rush,trd sportivo,1.5,2017,Auto,120000000
943351,141285,296723,5192,5300,honda,hr-v,e,1.5,2017,Auto,180000000
933919,141267,292996,5074,5182,honda,mobilio,e prestige,1.5,2017,Auto,135000000
939947,141277,292968,5292,5400,honda,mobilio,e,1.5,2017,Manual,135000000
945321,141288,297328,5628,5736,mitsubishi,xpander,ultimate,1.5,2019,Auto,180000000
947392,141291,298089,4596,4704,hyundai,tucson,gls,2,2016,Manual,85000000
